algorithm,metric,feature_name,feature_value,shapley_value
inductive,precision,ekbr3,146,0.36154310029606923
inductive,precision,saq1,3576,0.12273713014681553
inductive,precision,tlkh,437,0.18520169134291353
inductive,precision,ekbr3,146,0.45165472902408355
inductive,precision,saq1,17479,0.209577625319629
inductive,precision,tlkh,-097,0.18690895860118598
inductive,precision,ekbr3,146,0.5448454045024892
inductive,precision,saq1,17479,0.2479215216213657
inductive,precision,tlv,5551,0.08532602210635483
inductive,precision,ekbr3,146,0.44086659715668935
inductive,precision,saq1,2443,0.3610100866468109
inductive,precision,tlkh,-097,0.19812331619649978
inductive,precision,ekbr3,146,0.32532342931071584
inductive,precision,saq1,2443,0.2738414528106344
inductive,precision,tlkh,437,0.07031703966444813
inductive,precision,aq1,10,0.37130713705318263
inductive,precision,ekbr3,049,0.3739419161370902
inductive,precision,saq1,2443,0.25475094680972715
inductive,precision,aq1,6413,0.27453311132803315
inductive,precision,svo,154,0.42565461626137074
inductive,precision,saq1,3576,0.20225129680084009
inductive,precision,aq1,6413,0.3564661236054191
inductive,precision,svo,154,0.3780741057191433
inductive,precision,saq1,17479,0.1678987950656815
inductive,precision,aq1,6413,0.21851965818759625
inductive,precision,svo,154,0.4154317426364463
inductive,precision,saq1,2443,0.2684876235662015
inductive,precision,aq1,6413,0.1571127837986393
inductive,precision,svo,154,0.44880568174482743
inductive,precision,tlv,2776,0.2965205588467773
inductive,precision,aq1,6413,0.1988672307790843
inductive,precision,svo,154,0.489927966293292
inductive,precision,tlv,11103,0.21364382731786768
inductive,precision,aq1,6413,0.31153418976810077
inductive,precision,svo,154,0.5238511962109434
inductive,precision,tlv,16654,0.06705363841119982
inductive,precision,aq1,6413,0.13823495214151846
inductive,precision,svo,154,0.62115255038653
inductive,precision,tlv,1943,0.1430515218621956
inductive,precision,aq1,6413,0.07132791674467327
inductive,precision,svo,355,0.27700140448115845
inductive,precision,saq1,10527,0.2828781726789546
inductive,precision,aq1,6413,0.3994551226771406
inductive,precision,svo,355,0.3548795510463592
inductive,precision,saq1,17479,0.14810435066674418
inductive,precision,aq1,6413,0.18939944325819102
inductive,precision,svo,355,0.4282917949642255
inductive,precision,saq1,2443,0.28474778616782753
inductive,precision,aq1,6413,0.22497212659014276
inductive,precision,svo,355,0.34562374242536537
inductive,precision,saq1,27906,0.3318431553747358
inductive,precision,ekbr3,097,0.3535666326618408
inductive,precision,svo,154,0.4524101719311903
inductive,precision,tlv,11103,0.17697304286797888
inductive,precision,aq1,6413,0.15824615388992155
inductive,precision,svo,355,0.49531942936714085
inductive,precision,tlv,2776,0.34643441674293757
inductive,precision,aq1,6413,0.2416446052276964
inductive,precision,svo,355,0.4434118449058053
inductive,precision,tlv,5551,0.21738257425674226
inductive,precision,aq1,6413,0.12611684613414267
inductive,precision,svo,355,0.4116608203079794
inductive,precision,tlv,8327,0.0934298274626643
inductive,precision,aq1,6413,0.15156142123409946
inductive,precision,svo,355,0.511880815928861
inductive,precision,tlv,11103,0.23899678722728349
inductive,precision,aq1,6413,0.18857706123243903
inductive,precision,svo,355,0.43030267839259256
inductive,precision,tlv,13878,0.28355928476521247
inductive,precision,aq1,6413,0.31266755985938305
inductive,precision,svo,355,0.5215844560283789
inductive,precision,tlv,16654,0.06818700850248209
inductive,precision,aq1,6413,0.14163506241536525
inductive,precision,svo,355,0.6177524401126832
inductive,precision,tlv,1943,0.1430515218621956
inductive,precision,aq1,7992,0.04114391601837018
inductive,precision,saq1,7052,0.23835666799208385
inductive,precision,tlkh,437,0.38998133777534433
inductive,precision,ekbr3,097,0.4636462623483164
inductive,precision,svo,355,0.49865004788581563
inductive,precision,saq1,10,0.030903469218174384
inductive,precision,aq1,6413,0.20921255566945696
inductive,precision,svo,758,0.40911454840767253
inductive,precision,saq1,3576,0.28411192031311455
inductive,precision,aq1,6413,0.3006412498938225
inductive,precision,svo,758,0.22117043164922648
inductive,precision,saq1,17479,0.10939581236173733
inductive,precision,aq1,6413,0.15319910252902005
inductive,precision,svo,758,0.39889167478274806
inductive,precision,saq1,2443,0.35034824707847595
inductive,precision,aq1,6413,0.16237998945817045
inductive,precision,svo,758,0.3294195204452886
inductive,precision,saq1,27906,0.41063951448678493
inductive,size,aq1,6413,21.0
inductive,size,svo,758,0.0
inductive,size,tlv,2776,0.0
inductive,size,aq1,6413,13.166666666666666
inductive,size,svo,758,-0.8333333333333334
inductive,size,tlv,5551,8.666666666666666
inductive,size,aq1,6413,14.5
inductive,size,svo,758,0.5
inductive,size,tlv,13878,6.0
inductive,size,aq1,6413,19.5
inductive,size,svo,758,-0.5
inductive,size,tlv,16654,2.0
inductive,size,aq1,6413,13.166666666666666
inductive,size,svo,758,3.1666666666666665
inductive,size,tlv,1943,4.666666666666667
inductive,size,aq1,6413,5.0
inductive,size,svo,959,21.0
inductive,size,saq1,10527,-5.0
inductive,size,aq1,6413,4.166666666666667
inductive,size,svo,959,19.166666666666668
inductive,size,saq1,17479,15.666666666666666
inductive,size,aq1,6413,10.0
inductive,size,svo,959,21.5
inductive,size,saq1,2443,7.5
inductive,size,aq1,6413,10.666666666666666
inductive,size,svo,959,23.166666666666668
inductive,size,saq1,27906,5.166666666666667
inductive,size,aq1,6413,11.0
inductive,size,svo,959,16.0
inductive,size,tlkh,437,-3.0
inductive,size,aq1,7992,24.166666666666668
inductive,size,saq1,10527,-4.833333333333333
inductive,size,tlkh,-097,-5.333333333333333
inductive,size,aq1,6413,2.6666666666666665
inductive,size,svo,959,11.166666666666666
inductive,size,tlv,5551,7.166666666666667
inductive,size,aq1,6413,3.5
inductive,size,svo,959,14.5
inductive,size,tlv,11103,3.0
inductive,size,aq1,6413,8.0
inductive,size,svo,959,12.0
inductive,size,tlv,16654,1.0
inductive,size,aq1,6413,2.6666666666666665
inductive,size,svo,959,15.166666666666666
inductive,size,tlv,1943,3.1666666666666665
inductive,size,aq1,7992,25.833333333333332
inductive,size,saq1,10527,2.8333333333333335
inductive,size,tlkh,437,-4.666666666666667
inductive,size,aq1,6413,13.5
inductive,size,svo,1563,15.0
inductive,size,tlkh,437,-4.5
inductive,size,aq1,6413,18.0
inductive,size,svo,1563,8.5
inductive,size,tlv,2776,-5.5
inductive,size,aq1,6413,12.0
inductive,size,svo,1563,10.5
inductive,size,tlv,11103,-1.5
inductive,size,aq1,6413,4.666666666666667
inductive,size,svo,1765,6.666666666666667
inductive,size,saq1,17479,9.666666666666666
inductive,size,aq1,6413,13.5
inductive,size,svo,1765,11.5
inductive,size,tlkh,437,-1.0
inductive,size,aq1,6413,7.166666666666667
inductive,size,svo,1765,6.666666666666667
inductive,size,tlv,8327,7.166666666666667
inductive,size,aq1,6413,8.666666666666666
inductive,size,svo,1765,8.666666666666666
inductive,size,tlv,11103,3.6666666666666665
inductive,size,aq1,6413,8.166666666666666
inductive,size,svo,1765,7.166666666666667
inductive,size,tlv,13878,5.666666666666667
inductive,size,saq1,3576,10.333333333333334
inductive,size,tlkh,-097,19.333333333333332
inductive,size,tlv,2776,0.3333333333333333
inductive,size,aq1,10,0.8333333333333334
inductive,size,ekbr3,049,-6.166666666666667
inductive,size,tlkh,-097,17.333333333333332
inductive,size,aq1,7992,24.166666666666668
inductive,size,ekbr3,097,-8.333333333333334
inductive,size,svo,154,1.1666666666666667
inductive,size,aq1,6413,7.833333333333333
inductive,size,saq1,3576,8.833333333333334
inductive,size,tlkh,437,7.333333333333333
inductive,size,aq1,6413,12.333333333333334
inductive,size,saq1,3576,2.3333333333333335
inductive,size,tlv,2776,6.333333333333333
inductive,size,aq1,6413,11.833333333333334
inductive,size,saq1,7052,-1.1666666666666667
inductive,size,tlv,2776,4.333333333333333
inductive,size,aq1,6413,15.666666666666666
inductive,size,saq1,7052,5.166666666666667
inductive,size,tlv,5551,20.166666666666668
inductive,size,aq1,6413,13.666666666666666
inductive,size,saq1,10527,1.6666666666666667
inductive,size,tlkh,437,8.666666666666666
inductive,size,aq1,6413,26.5
inductive,size,saq1,10527,0.5
inductive,size,tlv,2776,13.0
inductive,size,aq1,6413,29.333333333333332
inductive,size,saq1,10527,2.3333333333333335
inductive,size,tlv,16654,17.333333333333332
inductive,size,aq1,7992,31.166666666666668
inductive,size,ekbr3,097,-0.8333333333333334
inductive,size,svo,355,8.666666666666666
inductive,size,aq1,6413,8.166666666666666
inductive,size,saq1,17479,15.666666666666666
inductive,size,tlkh,437,0.16666666666666666
inductive,size,aq1,6413,-1.8333333333333333
inductive,size,saq1,17479,14.666666666666666
inductive,size,tlv,5551,14.166666666666666
inductive,size,aq1,6413,9.666666666666666
inductive,size,saq1,2443,7.166666666666667
inductive,size,tlv,8327,15.166666666666666
inductive,size,aq1,6413,11.5
inductive,size,saq1,2443,10.0
inductive,size,tlv,11103,12.5
inductive,size,aq1,6413,16.333333333333332
inductive,size,saq1,27906,4.333333333333333
inductive,size,tlkh,437,3.3333333333333335
inductive,size,aq1,6413,20.5
inductive,size,saq1,27906,4.0
inductive,size,tlv,2776,8.5
inductive,size,aq1,6413,8.0
inductive,size,saq1,27906,-3.0
inductive,size,tlv,5551,11.0
inductive,size,aq1,6413,13.666666666666666
inductive,size,saq1,27906,-1.3333333333333333
inductive,size,tlv,13878,8.666666666666666
inductive,size,aq1,6413,18.5
inductive,size,tlkh,437,0.0
inductive,size,tlv,2776,5.5
inductive,size,aq1,6413,10.333333333333334
inductive,size,tlkh,437,-0.6666666666666666
inductive,size,tlv,5551,14.333333333333334
inductive,size,aq1,6413,12.333333333333334
inductive,size,tlkh,437,-0.6666666666666666
inductive,size,tlv,8327,12.333333333333334
inductive,size,aq1,6413,12.166666666666666
inductive,size,tlkh,437,2.1666666666666665
inductive,size,tlv,11103,9.666666666666666
inductive,size,saq1,3576,8.833333333333334
inductive,size,tlkh,437,-0.6666666666666666
inductive,size,tlv,5551,11.833333333333334
inductive,size,aq1,10,3.1666666666666665
inductive,size,ekbr3,049,-1.8333333333333333
inductive,size,tlkh,437,10.666666666666666
inductive,size,aq1,7992,30.166666666666668
inductive,size,ekbr3,097,-1.8333333333333333
inductive,size,svo,758,10.666666666666666
inductive,size,aq1,7992,21.333333333333332
inductive,size,ekbr3,00,-4.666666666666667
inductive,size,rt5v,023,3.3333333333333335
inductive,size,aq1,7992,22.333333333333332
inductive,size,ekbr3,00,-11.166666666666666
inductive,size,svo,355,0.8333333333333334
inductive,size,aq1,7992,21.333333333333332
inductive,size,ekbr3,00,-12.166666666666666
inductive,size,svo,758,2.8333333333333335
inductive,size,aq1,7992,25.833333333333332
inductive,size,ekbr3,00,-7.666666666666667
inductive,size,svo,959,20.833333333333332
inductive,size,aq1,7992,17.0
inductive,size,ekbr3,00,-8.0
inductive,size,saq1,3576,8.0
inductive,size,aq1,7992,29.833333333333332
inductive,size,ekbr3,00,-2.6666666666666665
inductive,size,saq1,27906,11.833333333333334
inductive,size,aq1,7992,33.666666666666664
inductive,size,ekbr3,049,-4.833333333333333
inductive,size,svo,154,10.166666666666666
inductive,size,aq1,7992,23.0
inductive,size,ekbr3,049,-14.5
inductive,size,svo,758,3.5
inductive,size,aq1,7992,18.666666666666668
inductive,size,ekbr3,049,-10.333333333333334
inductive,size,saq1,3576,8.666666666666666
inductive,size,aq1,7992,22.0
inductive,size,ekbr3,049,-17.5
inductive,size,saq1,2443,7.5
inductive,size,aq1,7992,25.666666666666668
inductive,size,ekbr3,097,-6.333333333333333
inductive,size,svo,959,19.666666666666668
inductive,size,aq1,7992,30.166666666666668
inductive,size,ekbr3,049,-5.333333333333333
inductive,size,tlv,16654,14.166666666666666
inductive,size,aq1,7992,27.833333333333332
inductive,size,ekbr3,097,2.8333333333333335
inductive,size,rt5v,023,8.333333333333334
inductive,size,aq1,7992,17.5
inductive,size,ekbr3,097,-5.0
inductive,size,saq1,3576,8.5
inductive,size,aq1,7992,30.166666666666668
inductive,size,ekbr3,097,-1.8333333333333333
inductive,size,saq1,2443,17.666666666666668
inductive,size,aq1,7992,21.333333333333332
inductive,size,ekbr3,097,-8.166666666666666
inductive,size,saq1,27906,3.8333333333333335
inductive,size,aq1,7992,24.0
inductive,size,ekbr3,097,-3.5
inductive,size,tlkh,437,3.5
inductive,size,aq1,7992,30.5
inductive,size,ekbr3,146,-1.0
inductive,size,svo,154,9.5
inductive,size,aq1,7992,24.0
inductive,size,ekbr3,146,-2.5
inductive,size,svo,1765,17.5
inductive,size,aq1,7992,18.166666666666668
inductive,size,ekbr3,146,-8.333333333333334
inductive,size,saq1,3576,6.166666666666667
inductive,size,aq1,7992,19.0
inductive,size,ekbr3,146,2.5
inductive,size,tlkh,-097,17.5
inductive,size,aq1,7992,21.0
inductive,size,ekbr3,146,-4.0
inductive,size,tlv,5551,22.0
inductive,size,ekbr3,00,1.3333333333333333
inductive,size,nusa,211,11.333333333333334
inductive,size,rt5v,00,-1.6666666666666667
inductive,size,ekbr3,00,-5.0
inductive,size,nusa,211,5.5
inductive,size,svo,959,11.5
inductive,size,ekbr3,00,-0.5
inductive,size,nusa,211,11.0
inductive,size,svo,1362,1.5
inductive,size,aq1,7992,22.333333333333332
inductive,size,ekbr3,097,-1.1666666666666667
inductive,size,svo,1765,17.833333333333332
inductive,size,aq1,10,7.833333333333333
inductive,size,rt5v,00,9.333333333333334
inductive,size,svo,154,-3.1666666666666665
inductive,size,ekbr3,00,-9.0
inductive,size,nusa,211,11.0
inductive,size,svo,1765,10.0
inductive,size,aq1,10,7.833333333333333
inductive,size,rt5v,00,7.833333333333333
inductive,size,svo,355,-3.6666666666666665
inductive,size,aq1,10,10.666666666666666
inductive,size,rt5v,00,-0.8333333333333334
inductive,size,svo,758,2.1666666666666665
inductive,size,aq1,10,6.333333333333333
inductive,size,rt5v,00,-5.666666666666667
inductive,size,svo,959,11.333333333333334
inductive,size,aq1,7992,30.833333333333332
inductive,size,ekbr3,437,5.833333333333333
inductive,size,svo,758,2.3333333333333335
inductive,size,aq1,7992,21.666666666666668
inductive,size,ekbr3,437,7.166666666666667
inductive,size,svo,959,17.166666666666668
inductive,size,ekbr3,00,-2.0
inductive,size,nusa,211,-1.5
inductive,size,tlkh,-097,13.5
inductive,size,aq1,7992,22.0
inductive,size,ekbr3,437,5.5
inductive,size,tlkh,437,-3.5
inductive,size,aq1,10,9.833333333333334
inductive,size,rt5v,00,-5.666666666666667
inductive,size,svo,1765,7.833333333333333
inductive,size,ekbr3,00,0.6666666666666666
inductive,size,nusa,211,11.166666666666666
inductive,size,tlv,2776,4.166666666666667
inductive,size,ekbr3,00,3.3333333333333335
inductive,size,nusa,322,5.333333333333333
inductive,size,rt5v,00,2.3333333333333335
inductive,size,aq1,10,17.5
inductive,size,rt5v,00,12.5
inductive,size,tlkh,-097,21.0
inductive,size,ekbr3,00,5.166666666666667
inductive,size,nusa,322,8.666666666666666
inductive,size,svo,154,7.166666666666667
inductive,size,ekbr3,00,4.166666666666667
inductive,size,nusa,322,4.166666666666667
inductive,size,svo,355,3.6666666666666665
inductive,size,aq1,10,5.333333333333333
inductive,size,ekbr3,049,-0.16666666666666666
inductive,size,tlv,2776,11.833333333333334
inductive,size,aq1,7992,25.833333333333332
